https://www.taptap.com/app/83595,阿瑞斯病毒,8.1,青瓷,生存,末日,单机,角色扮演,32
https://www.taptap.com/app/181790,最后一个地球人（测试版）,7.9,掘墓人ZERO,单机,射击,动作,动作,33
https://www.taptap.com/app/156066,荒野乱斗,4.3,Supercell,休闲竞技,多人,动作,动作,34
https://www.taptap.com/app/191856,墨江湖（测试版）,9.1,灵兮工作室,TapTap独家,武侠,益智,冒险,35
https://www.taptap.com/app/14132,万象物语,8.5,龙渊网络,养成,角色扮演,RPG,角色扮演,36
https://www.taptap.com/app/65333,汉末霸业,8.5,成都龙游天下,付费,三国,单机,策略,37
https://www.taptap.com/app/6759,DEEMO（古树旋律）,9.4,龙渊网络,音游,治愈,音乐,音乐,38
https://www.taptap.com/app/12492,阴阳师,7.1,网易游戏,卡牌,养成,回合制,角色扮演,39
https://www.taptap.com/app/42949,魂器学院,8.3,傲娇工作室,竖屏,放置,挂机,休闲,40
https://www.taptap.com/app/50500,一梦江湖,7.2,网易游戏,高自由度,武侠,MMORPG,角色扮演,41
https://www.taptap.com/app/142378,子星物语,5.6,上海追趣网络科技有限公司,卡牌,养成,策略,卡牌,42
https://www.taptap.com/app/199262,山海有灵妖（测试服）,6.4,铭镜游戏,放置,国风,卡牌,卡牌,43
https://www.taptap.com/app/185808,密室逃脱绝境系列10寻梦大作战,9.3,深圳市火星人互动娱乐有限公司,TapTap独家,解谜,密室逃脱,益智,44
https://www.taptap.com/app/14350,超进化物语,7.0,深圳市探娱互动科学文化有限公司,养成,进化,放置,角色扮演,45
https://www.taptap.com/app/84327,奥拉星,5.7,广州天梯网络科技有限公司,养成,宠物,精灵,冒险,46
https://www.taptap.com/app/11190,ICEY,9.8,心动网络,Steam移植,单机,动作,动作,47
https://www.taptap.com/app/146291,星光创造营,8.2,柠檬酱游戏,养成,TapTap独家,经营,模拟,48
https://www.taptap.com/app/187303,逐光：启航（测试版）,9.4,诸葛瓜游戏,文字,太空,单机,冒险,49
https://www.taptap.com/app/187376,最强蜗牛,4.5,青瓷,冒险,竖屏,挂机,角色扮演,50
https://www.taptap.com/app/141402,阿比斯的宝藏（测试版）,9.0,心之初,像素,单机,冒险,角色扮演,51
https://www.taptap.com/app/7054,迷你世界,1.4,深圳市迷你玩科技有限公司,开放世界,多人在线,像素,休闲,52
https://www.taptap.com/app/165287,Phigros（测试版）,9.5,Pigeon Games | 鸽游,音游,节奏,UP主推荐,音乐,53
https://www.taptap.com/app/198735,天道洪荒模拟器（测试服）,2.5,橙意游戏,放置,修仙,挂机,角色扮演,54
https://www.taptap.com/app/194634,汉末霸业（内购版）,8.4,成都龙游天下,TapTap独家,三国,SLG,策略,55
https://www.taptap.com/app/6764,聚爆,8.5,龙渊网络,动作,画质游戏,大型,角色扮演,56
https://www.taptap.com/app/187883,传说之旅（测试版）,8.3,Game Genius Studio,像素,Roguelike,单机,动作,57
https://www.taptap.com/app/33189,辐射 避难所,8.1,盛趣游戏,生存,经营,单机,模拟,58
https://www.taptap.com/app/15463,艾彼(Abi),8.6,莉莉丝游戏,单机,解谜,独立游戏,益智,59
https://www.taptap.com/app/70056,和平精英,6.9,腾讯,多人联机,射击,第一人称射击,动作,60
https://www.taptap.com/app/6908,同步音律,9.4,廊坊同步音律信息科技有限公司,洛天依,音游,二次元,音乐,61
https://www.taptap.com/app/54031,植物大战僵尸2,4.9,拓维游戏,僵尸,塔防,单机,策略,62
https://www.taptap.com/app/31597,碧蓝航线,8.6,哔哩哔哩游戏,二次元,美少女,养成,策略,63
https://www.taptap.com/app/191945,元素方尖,7.1,炽游GAME,冒险,地牢,TapTap独家,冒险,64
https://www.taptap.com/app/73010,所谓侠客（测试版）,9.6,怕一笑,单机,武侠,MUD,角色扮演,65
https://www.taptap.com/app/52276,纪念碑谷2,9.1,极光计划,策略,烧脑,解谜,冒险,66
https://www.taptap.com/app/37121,活下去,9.0,黑骑士工作室,生存,丧尸,单机,冒险,67
https://www.taptap.com/app/49995,第五人格,7.3,网易游戏,逃生,联机,多人,角色扮演,68
https://www.taptap.com/app/161909,荒野领主（测试服）,6.7,飞米科技,SLG,策略,末日,策略,69
https://www.taptap.com/app/85108,王牌战士,6.9,腾讯,FPS,MOBA+FPS,射击,动作,70
https://www.taptap.com/app/61620,决战！平安京,6.6,网易游戏,MOBA,联机,多人,策略,71
https://www.taptap.com/app/199372,百世文华录（测试服）,5.4,668wan,卡牌,角色扮演,抽卡,角色扮演,72
https://www.taptap.com/app/144526,墨魂,7.1,墨魂工作室,女性向,剧情,国风,模拟,73
https://www.taptap.com/app/158749,Cytoid（测试版）,8.6,Tiger Tang,DIY,音游,TapTap独家,音乐,74
https://www.taptap.com/app/134346,古代战争：放置救世主,9.2,猫步游戏,竖屏,放置,挂机,角色扮演,75
https://www.taptap.com/app/213,炉石传说,7.4,"Blizzard Entertainment, Inc.",CCG,暴雪,策略,策略,76
https://www.taptap.com/app/194106,美食小当家,6.7,Kunpo,经营,休闲,烹饪,休闲,77
https://www.taptap.com/app/179489,大明侠客令,8.0,小黑龙网络,武侠,冒险,角色扮演,文字,78
https://www.taptap.com/app/158690,阴阳师：百闻牌,6.6,网易游戏,CCG,阴阳师,卡牌对战,卡牌,79
https://www.taptap.com/app/172095,未定事件簿,8.2,miHoYo,乙女,女性向,推理,角色扮演,80
https://www.taptap.com/app/80929,传送门骑士,6.1,广州多益网络股份有限公司,内购,联机,沙盒,角色扮演,81
https://www.taptap.com/app/196453,十三号病院（测试版）,8.5,HeartBeat Plus,儿童保护,恐怖,单机,益智,82
https://www.taptap.com/app/51645,创造与魔法,5.8,英雄互娱,开放世界,多人,沙盒,冒险,83
https://www.taptap.com/app/197092,恶之果（测试版）,6.2,探游科技,解谜,密室逃脱,休闲,益智,84
https://www.taptap.com/app/192033,繁荣与衰退（测试版）,6.4,广州乐游链科技有限公司,策略,经营,模拟,模拟,85
https://www.taptap.com/app/186928,画境长恨歌,9.6,腾讯游戏追梦计划,单机,传统文化,国风,角色扮演,86
https://www.taptap.com/app/195721,梦幻蛋糕店,8.4,北京柠檬微趣科技股份有限公司,餐厅,经营,模拟经营,模拟,87
https://www.taptap.com/app/60175,爆炒江湖,8.5,套鹿工作室,经营,美食,养成,模拟,88
https://www.taptap.com/app/2318,穿越火线-枪战王者,6.0,腾讯,第一人称射击,吃鸡,联机,动作,89
https://www.taptap.com/app/191243,干个大工程（测试版）,9.4,GL GAME,休闲,经营,单机,模拟,90
https://www.taptap.com/app/64403,非人学园,7.0,网易游戏,MOBA,联机,二次元,角色扮演,91
https://www.taptap.com/app/58706,#COMPASS 战斗天赋解析系统,8.0,心动网络,竖屏,卡牌,MOBA,动作,92
https://www.taptap.com/app/18995,永远的7日之都,8.0,网易游戏,二次元,美少女,RPG,角色扮演,93
https://www.taptap.com/app/133336,帕斯卡契约,9.0,TipsWorks,单机,高画质,动作,动作,94
https://www.taptap.com/app/60809,Muse Dash 喵斯快跑,9.6,心动网络,付费,音游,二次元,音乐,95
https://www.taptap.com/app/197992,小姐姐（测试版）,9.4,五十游戏,像素,剧情,文字,冒险,96
https://www.taptap.com/app/79072,伊洛纳 (elona),7.1,雷霆游戏,角色扮演,开放世界,像素,角色扮演,97
https://www.taptap.com/app/59637,遇见,7.9,亘游个人工作室,开放世界,角色扮演,冒险,角色扮演,98
https://www.taptap.com/app/187898,异次元挂机（测试版）,8.4,新酷宇游,挂机,放置,角色扮演,角色扮演,99
https://www.taptap.com/app/175894,人类城市：一起摇摆（测试版）,5.0,厦门益点网络科技有限公司,休闲,多人,魔性,休闲,100
https://www.taptap.com/app/165536,狂野飙车9：竞速传奇,5.3,广州灵犀互动娱乐有限公司,高画质,漂移,联机,竞速,101
https://www.taptap.com/app/13620,地下城堡2：黑暗觉醒,9.2,雷霆游戏,冒险,地牢,策略,模拟,102
https://www.taptap.com/app/57161,猎魂觉醒,7.3,网易游戏,高自由度,狩猎,MMORPG,角色扮演,103
https://www.taptap.com/app/57545,战争艺术,6.7,朝夕光年,高画质,Steam移植,战争,策略,104
https://www.taptap.com/app/70882,猫和老鼠：欢乐互动,8.0,网易游戏,多人,休闲,联机,动作,105
https://www.taptap.com/app/194447,大千世界（测试版）,8.6,滑稽工作室,RPG,开放世界,像素,角色扮演,106
https://www.taptap.com/app/138417,皇帝成长计划2,7.8,四三九九网络股份有限公司,养成,模拟,角色扮演,策略,107
https://www.taptap.com/app/15386,魔窟-无尽的地下城,8.1,海狗游戏,单机,地牢,Roguelike,角色扮演,108
https://www.taptap.com/app/143110,重装上阵,7.9,网易游戏,机甲,组装,多人,策略,109
https://www.taptap.com/app/164230,模拟地铁（试玩版）,8.4,东品游戏,独立游戏,模拟,移植,益智,110
https://www.taptap.com/app/15444,众生游,8.8,边境工作室,真实模拟,养成,高自由度,模拟,111
https://www.taptap.com/app/56249,300大作战,4.2,跳跃网络,二次元,MOBA,联机,动作,112
https://www.taptap.com/app/71064,弹力果冻,6.6,养不大,养成,可爱,单机,角色扮演,113
https://www.taptap.com/app/2247,火影忍者,7.2,腾讯,格斗,动作,ACG,动作,114
https://www.taptap.com/app/6758,音乐世界,9.4,龙渊网络,音乐,音游,内购,音乐,115
https://www.taptap.com/app/157506,女神星球,7.3,银月网络,美少女,捏脸,养成,角色扮演,116
https://www.taptap.com/app/37681,DB系统（测试版）,9.2,ST,独立游戏,养成,冒险,角色扮演,117
https://www.taptap.com/app/139421,公主连结Re:Dive,6.5,哔哩哔哩游戏,二次元,卡牌,养成,角色扮演,118
https://www.taptap.com/app/18356,纪念碑谷,10,深圳市创梦天地科技有限公司,益智,几何,唯美,益智,119
https://www.taptap.com/app/193994,球球英雄,7.7,霍尔果斯游众网络,策略,竞技,塔防,策略,120
https://www.taptap.com/app/79068,忍者必须死3,6.0,小白工作室,虐心,动作,跑酷,动作,121
https://www.taptap.com/app/175600,动物餐厅,8.8,DHGAMES,放置,可爱,经营,模拟,122
https://www.taptap.com/app/84906,下一把剑,8.8,吉游社,爽快,消除,独立游戏,益智,123
https://www.taptap.com/app/84231,梦间集天鹅座,7.7,完美世界,乙女,养成,经营,角色扮演,124
https://www.taptap.com/app/10498,部落冲突：皇室战争,6.6,Supercell,卡牌,策略,对战,策略,125
https://www.taptap.com/app/39309,召唤与合成,9.7,召合网络,卡牌,策略,三消,益智,126
https://www.taptap.com/app/197620,幻兽爱合成,5.8,西安乐推网络科技有限公司,休闲,消除,养成,休闲,127
https://www.taptap.com/app/133684,不休的乌拉拉,4.3,心动网络,放置,挂机,休闲,休闲,128
https://www.taptap.com/app/10505,少女前线,8.5,上海散爆网络科技有限公司,美少女,策略,二次元,策略,129
https://www.taptap.com/app/70215,想不想修真,7.3,鬼市管理员,修仙,竖屏,挂机,文字,130
https://www.taptap.com/app/12982,命运-冠位指定（Fate/Grand Order）,7.5,哔哩哔哩游戏,二次元,卡牌养成,卡牌,角色扮演,131
https://www.taptap.com/app/74838,贪婪洞窟2,6.5,雷霆游戏,RPG,Roguelike,地牢,角色扮演,132
https://www.taptap.com/app/7157,机动战队大作战,7.4,游戏公国,二次元,美少女,机甲,策略,133
https://www.taptap.com/app/6239,球球大作战,6.2,Superpop Inc.,多人,联机,io,动作,134
https://www.taptap.com/app/159199,Layesta（测试版）,9.0,Schwarzer,DIY,音游,自制关卡,音乐,135
https://www.taptap.com/app/152964,匠木,9.1,雷霆游戏,传统文化,独立游戏,国风,益智,136
https://www.taptap.com/app/34768,战舰联盟,8.9,祖龙娱乐,高画质,战舰,海战,动作,137
https://www.taptap.com/app/199128,非主流理发店（测试版）,7.0,云步互娱,模拟,经营,策略,模拟,138
https://www.taptap.com/app/81134,航海王：燃烧意志,5.2,爱九游信息技术有限公司,动漫,ACG,回合制,角色扮演,139
https://www.taptap.com/app/73126,黎明之路,3.8,天之游,多人联机,丧尸,生存,动作,140
https://www.taptap.com/app/181390,放置海岛,6.4,南京月冕网络科技有限公司,二次元,放置,挂机,角色扮演,141
https://www.taptap.com/app/171598,萌趣医院,8.4,小斗篷游戏,养成,医院,经营,模拟,142
https://www.taptap.com/app/84851,闪耀暖暖,5.2,叠纸游戏,换装,3D,养成,角色扮演,143
https://www.taptap.com/app/45631,汉家江湖,8.8,汉家松鼠工作室,武侠,角色扮演,战棋,角色扮演,144
https://www.taptap.com/app/139184,龙族幻想,4.5,腾讯,高画质,MMORPG,开放世界,角色扮演,145
https://www.taptap.com/app/133555,先锋英雄：造物法则2,6.4,广州天梯网络科技有限公司,RPG,收集,二次元,角色扮演,146
https://www.taptap.com/app/85327,第二银河,4.5,紫龙游戏,太空,策略,科幻,策略,147
https://www.taptap.com/app/42273,全民数独,8.5,绵阳智如科技有限责任公司,益智,烧脑,单机,益智,148
https://www.taptap.com/app/70177,打BOSS（测试版）,7.7,一起玩工作室,放置,点击,挂机,角色扮演,149
https://www.taptap.com/app/137515,剑与远征,6.0,莉莉丝游戏,竖屏,放置,挂机,卡牌,150
